index,polarity,subjectivity,speaker,speaker_name,text,applause,attack,agree,noun_phrases,people,locations,topic,autotopic
128,0.0,0.0,moderator,HOLT,"Your time is up, Senator.",False,False,False,['your'],[],[],misc,['misc']
129,0.0,0.0,booker,BOOKER,... which is every American having health care.,False,False,False,['health care'],[],[],healthcare,['healthcare']
130,0.0,0.0,moderator,HOLT,"Time is up, Senator. I want to...",False,False,False,[],[],[],misc,['misc']
131,0.0,0.0,moderator,HOLT,"I want to move back, if I can, to Congresswoman Gabbard...",False,False,False,['congresswoman gabbard'],[],[],misc,['misc']
132,-0.05,0.08333333333333334,warren,WARREN,"... point, though, and that is that the insurance companies last year alone sucked $23 billion in profits out of the health care system, $23 billion. And that doesn't count the money that was paid to executives, the money that was spent lobbying Washington.",False,False,False,"['... point', 'insurance companies', 'health care system', 'washington']",[],[],private-insurance,['healthcare']
133,0.2333333333333333,0.662962962962963,warren,WARREN,"We have a giant industry that wants our health care system to stay the way it is, because it's not working for families, but it's sure as heck working for them.",False,False,False,"['giant industry', 'health care system']",[],[],private-insurance,['healthcare']
134,0.25,0.3333333333333333,warren,WARREN,It's time for us to make families come first.,False,False,False,"[""'s time""]",[],[],"private-insurance, families",['misc']
135,0.2857142857142857,0.5357142857142857,inslee,INSLEE,It should not be an option in the United States of America for any insurance company to deny a woman coverage for their exercise of their right of choice.,False,False,False,"['america', 'insurance company', 'woman coverage']",[],[],abortion-rights,['misc']
136,0.11428571428571428,0.5448412698412699,inslee,INSLEE,"And I am the only candidate here who has passed a law protecting a woman's right of reproductive health in health insurance, and I'm the only candidate who has passed a public option. And I respect everybody's goals and plans here, but we do have one candidate that's actually advanced the ball. And we've got to have access for everyone. I've done it as a public option.",False,False,False,"[""woman 's"", 'reproductive health', 'health insurance', 'public option', ""'s goals"", 'public option']",[],[],"abortion-rights, healthcare",['healthcare']
137,0.0,0.0,moderator,HOLT,Your time...,False,False,False,"['your', 'time ...']",[],[],misc,['misc']
138,0.0,0.0,moderator,HOLT,"Senator Klobuchar, I want to get you...",False,False,False,['klobuchar'],[],[],misc,['misc']
139,-0.4000000000000001,0.6,inslee,JAY INSLEE,That's a false claim.,False,False,False,['false claim'],[],[],misc,['misc']
140,0.0,0.0,moderator,HOLT,I am fascinated by this. Senator -- Senator Klobuchar?,False,False,False,['klobuchar'],[],[],misc,['misc']
141,0.08134920634920634,0.6924603174603173,klobuchar,KLOBUCHAR,"I just want to say, there's three women up here that have fought pretty hard for a woman's right to choose. I'll start with that.",False,False,False,"[""woman 's""]",[],[],abortion-rights,['abortion-rights']
142,0.1575,0.26625,klobuchar,KLOBUCHAR,"And then I just want to make very clear, I think we share the goal of universal health care. And the idea I put out there, the public option, which the governor was just talking about, this idea is that you use Medicare or Medicaid without any insurance companies involved, you can do it either way. And the estimates are 13 million people would see a reduction in their premiums, 12 more million people would get covered.",False,False,False,"['universal health care', 'public option', 'medicare', 'medicaid', 'insurance companies']",[],[],"healthcare, medicare",['healthcare']
143,0.0,0.0,klobuchar,KLOBUCHAR,So I think it is a beginning and the way you start and the way you move to universal health care.,False,False,False,['universal health care'],[],[],healthcare,['healthcare']
144,0.2857142857142857,0.5357142857142857,moderator,HOLT,"Secretary Castro, this one is for you. All of you on stage support a woman's right to an abortion. You all support some version of a government health care option. Would your plan cover abortion, Mr. Secretary?",False,False,False,"['castro', 'stage support', ""woman 's"", 'government health care option']",[],[],"abortion-rights, healthcare",['healthcare']
145,0.0,1.0,castro,CASTRO,"Yes, it would. I don't believe only in reproductive freedom, I believe in reproductive justice.",False,False,False,"['reproductive freedom', 'reproductive justice']",[],[],abortion-rights,['abortion-rights']
146,0.13536706349206348,0.5802744708994708,castro,CASTRO,"And, you know, what that means is that just because a woman -- or let's also not forget someone in the trans community, a trans female, is poor, doesn't mean they shouldn't have the right to exercise that right to choose. And so I absolutely would cover the right to have an abortion.         More than that, everybody in this crowd and watching at home knows that in our country today, a person's right to choose is under assault in places like Missouri, in Alabama, in Georgia. I would appoint judges to the federal bench that understand the precedent of Roe v. Wade and will respect it and in addition to that, make sure that we fight hard as we transition our health care system to one where everybody can get and exercise that right.",False,False,False,"['trans community', 'trans female', ""person 's"", 'missouri', 'alabama', 'georgia', 'federal bench', 'roe', 'wade', 'health care system']",[],[],"abortion-rights, trans-rights","['healthcare', 'social-justice', 'abortion-rights']"
147,0.0,0.0,moderator,HOLT,"Senator Warren, would you put limits on -- any limits on abortion?",False,False,False,['warren'],[],[],abortion-rights,['misc']
148,0.28214285714285714,0.5607142857142857,warren,WARREN,"I would make certain that every woman has access to the full range of reproductive health care services, and that includes birth control, it includes abortion, it includes everything for a woman.",False,False,False,"['full range', 'reproductive health care services', 'birth control']",[],[],"abortion-rights, birth-control",['healthcare']
149,0.14285714285714285,0.5178571428571428,warren,WARREN,"And I want to add on that. It's not enough for us to expect the courts to protect us. Forty-seven years ago, Roe v. Wade was decided, and we've all looked to the courts all that time, as state after state has undermined Roe, has put in exceptions, has come right up to the edge of taking away protections...",False,False,False,"['forty-seven', 'roe', 'wade', 'roe', 'protections ...']",[],[],abortion-rights,['abortion-rights']
150,0.0,0.0,moderator,HOLT,"Your time is up, Senator.",False,False,False,['your'],[],[],misc,['misc']
151,0.5,0.5,warren,WARREN,We now have an America where most people support Roe v. Wade. We need to make that a federal law.,False,False,False,"['america', 'people support', 'roe', 'wade', 'federal law']",[],[],abortion-rights,['abortion-rights']
152,0.0,0.0,moderator,HOLT,"Senator, thank you. Jose?",False,False,False,['jose'],[],[],misc,['misc']
153,0.16666666666666666,0.4666666666666666,moderator,DIAZ-BALART,"Lester, thank you. Senator Booker, I want to kind of come back on a discussion we were having about health and the opioid crisis. You represent a state where 14 of the 20 largest pharmaceutical companies are based. Should pharmaceutical companies that manufacture these drugs be held criminally liable for what they do?",False,False,False,"['lester', 'booker', 'opioid crisis', 'pharmaceutical companies', 'pharmaceutical companies']",[],[],pharmaceuticals,['healthcare']
154,0.04,0.49000000000000005,booker,BOOKER,"They should absolutely be held criminally liable, because they are liable and responsible. This is one of the reasons why well before I was running for president I said I would not take contributions from pharma companies, not take contributions from corporate PACs, or pharma executives, because they are part of this problem.",False,False,False,"['pharma companies', 'pacs', 'pharma executives']",[],[],"pharmaceuticals, corporations",['misc']
155,0.025,0.2625,booker,BOOKER,"And this opioid addiction in our country, we in cities like mine have been seeing how we've tried to arrest our way out of addiction for too long. It is time that we have a national urgency to deal with this problem and make the solutions that are working to actually be the law of our land and make the pharmaceutical companies that are responsible help to pay for that.",False,False,False,"['opioid addiction', 'national urgency', 'pharmaceutical companies', 'responsible help']",[],[],opioid-crisis,['misc']
156,0.0,0.0,moderator,DIAZ-BALART,"Congressman O'Rourke, how would you deal with it?",False,False,False,"[""o'rourke""]",[],[],misc,['misc']
157,0.16666666666666669,0.4933333333333333,orourke,O'ROURKE,"Tonight in this country, you have 2.3 million of our fellow Americans behind bars. It's the largest prison population on the face of the planet. Many are there for nonviolent drug crimes, including possession of marijuana, at a time that more than half the states have legalized it or decriminalized it.",False,False,False,"['prison population', 'nonviolent drug crimes']",[],[],"prisons, marijuana",['criminal-justice']
158,0.13392857142857142,0.3098214285714285,orourke,O'ROURKE,"And yet despite what Purdue Pharma has done, their connection to the opioid crisis and the overdose deaths that we're seeing throughout this country, they've been able to act with complete impunity and pay no consequences, not a single night in jail.",False,False,False,"['purdue pharma', 'opioid crisis', 'overdose deaths', 'complete impunity']",[],[],opioid-crisis,['healthcare']
159,0.5,0.8888888888888888,orourke,O'ROURKE,"Unless there's accountability and justice, this crisis will continue. In my administration, we will hold them to account. We will make sure that they pay a price, and we will help those who've been victims of this malfeasance in this country get them treatment and long-term care.",False,False,False,"['unless', ""'s accountability"", 'long-term care']",[],[],opioid-crisis,['misc']
160,0.25,0.25,moderator,HOLT,I know immigration is on a lot of your minds here. And I want to talk about it. We're going to talk about it in a moment. We need to take a break. We'll be back with more from Miami after this.,False,False,False,['miami'],[],[],immigration,['immigration']
161,0.03968253968253968,0.5341269841269841,moderator,DIAZ-BALART,"We want to turn to an issue that has been in the news, especially this week. There are undocumented children being held alone in detention, even as close as Homestead, Florida, right here, less than 30 miles from where we are tonight. Fathers and mothers and children are dying while trying to enter the United States of America.",False,False,False,"['homestead', 'florida', 'fathers', 'america']",[],[],immigration,['misc']
162,0.125,0.14166666666666666,moderator,DIAZ-BALART,"We saw that image today that broke our hearts, and they had names. Oscar Martinez and his 23-month-old daughter, Valeria, died trying to cross the river to ask for asylum in this country. Last month, more than 130,000 migrants were apprehended at the southern border.",False,False,False,"['oscar martinez', '23-month-old daughter', 'valeria', 'southern border']",[],[],immigration,['immigration']
163,0.0,0.0,moderator,DIAZ-BALART,"Secretary Castro, if you were president today, hoy, what would you specifically do?",False,False,False,['castro'],[],[],misc,['misc']
164,0.5033333333333333,0.5311111111111111,castro,CASTRO,"Thank you very much, Jose. I'm very proud that in April I became the first candidate to put forward a comprehensive immigration plan. And we saw those images, watching that image of Oscar and his daughter, Valeria, is heartbreaking. It should also piss us all off.",False,False,False,"['jose', 'april', 'comprehensive immigration plan', 'oscar', 'valeria']",[],[],immigration,"['foreign-policy', 'immigration']"
165,-0.19999999999999998,0.10000000000000002,castro,CASTRO,"If I were president today -- and it should spur us to action. If I were president today, I would sign an executive order that would get rid of Trump's zero-tolerance policy, the remain in Mexico policy, and the metering policy -- this metering policy is basically what prompted Oscar and Valeria to make that risky swim across the river. They had been playing games with people who are coming and trying to seek asylum at our ports of entry. Oscar and Valeria went to a port of entry, and then they were denied the ability to make an asylum claim, so they got frustrated and they tried to cross the river, and they died because of that.",False,False,False,"['executive order', ""'s zero-tolerance policy"", 'mexico', 'oscar', 'valeria', 'risky swim', 'oscar', 'valeria', 'asylum claim']",[],[],immigration,['immigration']
166,-0.5,1.0,moderator,DIAZ-BALART,"On day one. Sorry, I'm just going to ask...",False,False,False,['sorry'],[],[],misc,['misc']
167,-0.04444444444444443,0.4666666666666666,castro,CASTRO,"On day one, I would do that executive order that would address metering. And then I would follow that up in my first 100 days with immigration reform that would honor asylum claims, that would put undocumented immigrants, as long as they haven't committed a serious crime, on a pathway to citizenship.",False,False,False,"['executive order', 'immigration reform', 'asylum claims', 'serious crime']",[],[],immigration,['immigration']
168,0.0,0.0,castro,CASTRO,"And then we'd get to the root cause of the issue, which is we need a Marshall Plan for Honduras and Guatemala and El Salvador so that people can find safety and opportunity at home instead of coming to the United States to seek it.",False,False,False,"['marshall', 'honduras', 'guatemala', 'el salvador']",[],[],immigration,['misc']
169,0.0,0.0,moderator,DIAZ-BALART,"Senator Booker, what would you do on day one? And this is a situation that the next president will inherit.",False,False,False,['booker'],[],[],misc,['misc']
170,0.16666666666666666,0.36296296296296293,booker,BOOKER,"Yes. On day one, I will make sure that, number one, we end the ICE policies and the Customs and Border Policies that are violating the human rights. When people come to this country, they do not leave their human rights at the border.",False,False,False,"['ice', 'customs', 'human rights', 'human rights']",[],[],immigration,['immigration']
171,0.5,0.8888888888888888,booker,BOOKER,"Number two... I will make sure that we reinstate DACA, that we reinstate pathways to citizenship for DACA recipients, and to make sure that people that are here on temporary protective status can stay and remain here.",False,False,False,"['number', 'daca', 'reinstate pathways', 'daca', 'temporary protective status']",[],[],"immigration, daca",['immigration']
172,0.13541666666666666,0.4870370370370371,booker,BOOKER,"And then, finally, we need to make sure that we address the issues that made Oscar and Valeria come in the first place, by making major investments in the Northern Triangle, not like this president is doing, by ripping away the resources we need to actually solve this problem. We cannot surrender our values and think that we're going to get border security. We actually will lose security and our values. We must fight for both.",False,False,False,"['oscar', 'valeria', 'major investments', 'triangle', 'border security']",[],[],immigration,['misc']
173,0.225,0.6083333333333334,castro,CASTRO,"... if I might -- if I might, very briefly, and this is an important point. You know, my plan -- and I'm glad to see that Senator Booker, Senator Warren, and Governor Inslee agree with me on this. My plan also includes getting rid of Section 1325 of the Immigration and Nationality Act, to go back to the way we used to treat this when somebody comes across the border, not to criminalize desperation, to treat that as a civil violation.",False,False,True,"['important point', 'booker', 'warren', 'inslee', 'nationality', 'criminalize desperation', 'civil violation']",[],[],immigration,['misc']
174,0.10625000000000001,0.75,castro,CASTRO,"(APPLAUSE)         And here's why it's important. We see all of this horrendous family separation. They use that law, Section 1325, to justify under the law separating little children from their families.",True,False,False,['horrendous family separation'],[],[],immigration,['immigration']
175,0.0,0.0,moderator,(UNKNOWN),Thank you.,False,False,False,[],[],[],misc,['misc']
176,0.0,0.0,moderator,(UNKNOWN),Jose...,False,False,False,['jose'],[],[],misc,['misc']
177,-0.07142857142857142,0.21428571428571427,castro,CASTRO,And so I want to challenge every single candidate on this stage to support the repeal of Section 1325.,False,False,False,[],[],[],misc,['misc']
178,0.0,0.0,moderator,DIAZ-BALART,Thirty seconds.,False,False,False,['thirty'],[],[],misc,['misc']
179,-0.3,0.45,booker,BOOKER,"As my friend here said, I agree with him on that issue, but folks should understand that the separation of children from families doesn't just go on at our border. It happens in our communities, as ICE are ripping away parents from their American children, spouses and the like, and are creating fear in cities all across this country where parents are afraid to even drop their kids off to school or go to work. We must end those policies, as well.",False,False,False,"['ice', 'american children']",[],[],immigration,['immigration']
180,0.0,0.0,deblasio,DE BLASIO,We have to change the discussion about in this country...,False,False,False,['country ...'],[],[],misc,['misc']
181,0.0,0.0,moderator,DIAZ-BALART,Mayor?,False,False,False,[],[],[],misc,['misc']
182,-0.375,0.375,deblasio,DE BLASIO,"... because look at the bottom line here. Those tragic -- that tragic photo of those -- that parent, that child -- and I'm saying this as a father. Every American should feel that in their heart, every American should say that is not America, those are not our values.",False,False,False,"['bottom line', 'tragic photo', 'america']",[],[],immigration,['misc']
183,0.039999999999999994,0.32,deblasio,DE BLASIO,"But we have to get under the skin of why we have this crisis in our system, because we're not being honest about the division that's been fomented in this country. The way that American citizens have been told that immigrants somehow created their misery and their pain and their challenges, for all the American citizens out there who feel you're falling behind or feel the American dream is not working for you, the immigrants didn't do that to you.",False,False,False,"['american citizens', 'american citizens', 'american dream']",[],[],immigration,['immigration']
184,0.0007142857142857173,0.18452380952380953,deblasio,DE BLASIO,"(APPLAUSE)         The big corporations did that to you. The 1 percent did that to you. We need to be the party of working people, and that includes a party of immigrants. But first we have to tell working people in America who are hurting that we're going to be on their side every single time against those big corporation who created this mess to begin with. And remind people we're all in this together.",True,False,False,"['big corporations', 'america', 'big corporation', 'remind people']",[],[],uncategorized,"['immigration', 'corporate-power']"
185,0.0,0.0,deblasio,DE BLASIO,"If we don't change that debate, that politics that's holding us back, we won't get all these reforms people are talking about. That's what we need to do as Democrats.",False,False,False,"[""wo n't"", 'reforms people']",[],[],uncategorized,['misc']
186,-0.25,0.5,moderator,DIAZ-BALART,"If I could, I'm sorry. What would you do, Congressman, day one at the White House??",False,False,False,['white house'],[],[],uncategorized,['misc']
187,0.26666666666666666,0.5166666666666667,orourke,O'ROURKE,"We would not turn back Valeria and her father, Oscar. We would accept them into this country and follow our own asylum laws. We would not build walls. We would not put kids in cages. In fact, we would spare no expense to reunite the families that have been separated already... and we would not criminally prosecute any family who is fleeing violence and persecution...",False,False,False,"['valeria', 'oscar', 'own asylum laws', 'persecution ...']",[],[],uncategorized,['immigration']
188,0.0,0.0,castro,CASTRO,... repeal of Section 1325.,False,False,False,['... repeal'],[],[],uncategorized,['misc']
189,0.5,0.8888888888888888,orourke,O'ROURKE,We would make sure...,False,False,False,['sure ...'],[],[],uncategorized,['misc']
190,0.0,0.0,moderator,DIAZ-BALART,"Secretary, let him finish. And I will give you... But let him finish. Let him finish.",False,False,False,[],[],[],uncategorized,['misc']
191,0.3333333333333333,0.6833333333333332,orourke,O'ROURKE,"We would not detain any family fleeing violence, in fact, fleeing the deadliest countries on the face of the planet today. We would implement a family case management program so they could be cared for in the community at a fraction of the cost. And then we would rewrite our immigration laws in our own image, free Dreamers forever from any fear of deportation by making them U.S. citizens here in this country, invest in solutions in Central America, work with regional stakeholders so there's no reason to make that 2,000 mile journey to this country.",False,False,False,"['deadliest countries', 'family case management program', 'immigration laws', 'own image', 'dreamers', 'u.s.', 'america', 'regional stakeholders', 'mile journey']",[],[],uncategorized,['immigration']
192,0.0,0.0,moderator,DIAZ-BALART,"Thank you. Secretary, I'll give you 30 seconds.",False,False,False,[],[],[],uncategorized,['misc']
193,-0.028749999999999984,0.49916666666666665,castro,CASTRO,Let's be very clear. The reason that they're separating these little children from their families is that they're using Section 1325 of that act which criminalizes coming across the border to incarcerate the parents and then separate them.,False,False,False,[],[],[],uncategorized,['misc']
194,0.0,0.0,castro,CASTRO,"Some of us on this stage have called to end that section, to terminate it. Some, like Congressman O'Rourke, have not. And I want to challenge all of the candidate to do that.",False,False,False,"[""o'rourke""]",[],[],uncategorized,['misc']
195,0.0,0.0,castro,CASTRO,"I just think it's a mistake, Beto. I think it's a mistake. And I think that -- that if you truly want to change the system, that we've got to repeal that section. If not...",False,False,False,['beto'],[],[],uncategorized,['misc']
196,0.0,0.0,moderator,DIAZ-BALART,Thank you.,False,False,False,[],[],[],uncategorized,['misc']
197,0.0,0.125,castro,CASTRO,... then it might as well be the same policy.,False,False,False,[],[],[],uncategorized,['misc']
198,0.0,0.43333333333333335,orourke,O'ROURKE,"Let me respond to this very briefly. As a member of a Congress, I helped to introduce legislation that would ensure that we don't criminalize those who are seeking asylum and refuge in this country.",False,False,False,"['congress', 'introduce legislation', ""n't criminalize""]",[],[],uncategorized,['immigration']
199,0.0,0.0,castro,CASTRO,I'm not talking about -- I'm not talking about the ones that are seeking asylum.,False,False,False,[],[],[],uncategorized,['immigration']
200,0.5,0.8888888888888888,orourke,O'ROURKE,"If you're fleeing -- if you're fleeing desperation, then I want to make sure...",False,False,False,['sure ...'],[],[],uncategorized,['misc']
201,0.0,0.0,castro,CASTRO,I'm talking about -- I'm talking about everybody else.,False,False,False,[],[],[],uncategorized,['misc']
202,0.5,0.8888888888888888,orourke,O'ROURKE,... I want to make sure you are treated with respect.,False,False,False,[],[],[],uncategorized,['misc']
203,0.0,0.0,castro,CASTRO,I'm still talking about everybody else.,False,False,False,[],[],[],uncategorized,['misc']
204,-0.25,0.4,orourke,O'ROURKE,But you're looking at just one small part of this. I'm talking about a comprehensive rewrite of our immigration laws.,False,False,False,"['small part', 'comprehensive rewrite', 'immigration laws']",[],[],uncategorized,['immigration']
205,-0.175,0.65,castro,CASTRO,That's not true.,False,False,False,[],[],[],uncategorized,['misc']
206,0.2,0.2,orourke,O'ROURKE,"And if you do that, I don't think it's asking too much for people to follow our laws when they come to this country.",False,False,False,[],[],[],uncategorized,['misc']
207,0.027678571428571427,0.38392857142857145,castro,CASTRO,"That's actually not true. I'm talking about millions of folks -- a lot of folks that are coming are not seeking asylum. A lot of them are undocumented immigrants, right? And you said recently that the reason you didn't want to repeal Section 1325 was because you were concerned about human trafficking and drug trafficking.",False,False,False,['repeal section'],[],[],uncategorized,['immigration']
208,0.0,0.1,castro,CASTRO,"Section 18, title 18 of the U.S. code, title 21 and title 22, already cover human trafficking.",False,False,False,['u.s.'],[],[],uncategorized,['misc']
209,0.0,0.0,castro,CASTRO,"I think that you should do your homework on this issue. If you did your homework on this issue, you would know that we should repeal this section.",False,False,False,[],[],[],uncategorized,['misc']
210,-0.05,0.4,moderator,DIAZ-BALART,"This is an issue that we should and could be talking about for a long time, and we will for a long time.",False,False,False,"['long time', 'long time']",[],[],uncategorized,['misc']
211,0.0,0.0,delaney,DELANEY,Can we talk about the conditions about why people are coming here?,False,False,False,[],[],[],uncategorized,['misc']
212,-0.5,1.0,moderator,DIAZ-BALART,"Let's -- Lester -- Lester -- I'm sorry, Savannah -- I know, it's just -- we could go on.",False,False,False,"['lester', 'lester', 'savannah']",[],[],uncategorized,['misc']
213,0.1,0.1625,delaney,DELANEY,"But rather than talk about specific provisions, we really have to talk about why these people are coming to our country...",False,False,False,"['specific provisions', 'country ...']",[],[],uncategorized,['misc']
214,0.0,0.0,moderator,GUTHRIE,You'll get your chance.,False,False,False,[],[],[],uncategorized,['misc']
215,0.0,0.1,delaney,DELANEY,... and what we're going to do to actually make a difference in these countries.,False,False,False,[],[],[],uncategorized,['misc']
216,0.0,0.0,moderator,GUTHRIE,"Congressman, you'll get your chance. Let's continue the discussion.",False,False,False,[],[],[],uncategorized,['misc']
217,0.0,0.0,moderator,GUTHRIE,Senator Klobuchar...,False,False,False,['klobuchar'],[],[],uncategorized,['misc']
218,0.0,0.0,klobuchar,KLOBUCHAR,Yes.,False,False,False,[],[],[],uncategorized,['misc']
219,0.05,0.525,moderator,GUTHRIE,"Let's talk about what Secretary Castro just said. He wants to no longer have it be a crime to illegally cross the border. Do you support that? Do you think it should be a civil offense only? And if so, do you worry about potentially incentivizing people to come here?",False,False,False,"['castro', 'civil offense']",[],[],uncategorized,['misc']
220,0.65,0.9444444444444444,klobuchar,KLOBUCHAR,"Immigrants, they do not diminish America. They are America. And I am happy to look at his proposal. But I do think you want to make sure that you have provisions in place that allow you to go after traffickers and allow you to go after people who are violating the law.",False,False,False,"['immigrants', 'america', 'america']",[],[],uncategorized,['misc']
221,0.030000000000000006,0.22999999999999998,klobuchar,KLOBUCHAR,What I really think we need to step back and talk about is the economic imperative here. And that is that 70 of our Fortune 500 companies are headed by people that came from other countries. Twenty-five percent of our U.S. Nobel laureates were born in other countries.,False,False,False,"['economic imperative', 'fortune', 'twenty-five', 'u.s. nobel']",[],[],uncategorized,['misc']
222,0.01785714285714285,0.46785714285714286,klobuchar,KLOBUCHAR,We have a situation right now where we need workers in our fields and in our factories. We need them to start small businesses. We need their ideas.,False,False,False,['small businesses'],[],[],uncategorized,['misc']
223,0.18148148148148147,0.6296296296296297,klobuchar,KLOBUCHAR,"And this president has literally gone backwards at a time when our economy needs immigrants. And so my proposal is to look at that 2013 bill that passed the Senate with Republican support, to upgrade that bill, to make it as good as possible and get it done. It brings the debt down by $158 billion.",False,False,False,"['economy needs immigrants', 'republican']",[],[],uncategorized,"['foreign-policy', 'economic-inequality', 'immigration']"
224,0.0,0.0,moderator,GUTHRIE,Senator...,False,False,False,['senator ...'],[],[],uncategorized,['misc']
225,0.5,0.5,klobuchar,KLOBUCHAR,It gives a path for citizenship for citizen -- for people who can become citizens. And it will be so much better for our economy in America.,False,False,False,['america'],[],[],uncategorized,['economic-inequality']
226,0.0,0.375,moderator,GUTHRIE,"Senator, that's time. Thank you. Congressman Ryan, same question. Should it be a crime to illegally cross the border? Or should it be a civil offense only?",False,False,False,"[""'s time"", 'ryan', 'civil offense']",[],[],uncategorized,['misc']
227,-0.125,0.375,ryan,RYAN,"Well, I agree with Secretary Castro. I think there are other provisions in the law that will allow you to prosecute people for coming over here if they're deal in drugs and other things. That's already established in the law. So there's no need to repeat it.",False,True,False,['castro'],[],[],uncategorized,['misc']
228,-0.019444444444444445,0.5486111111111112,ryan,RYAN,"And I think it's abhorrent -- we're talking about this father who got killed with his daughter, and the issues here -- the way these kids are being treated. If you go to Guantanamo Bay, there are terrorists that are held that get better health care than those kids that have tried to cross the border in the United States. That needs to stop.         And I think the president should immediately ask doctors and nurses to go immediately down to the border and start taking care of these kids. What kind of country are we running here where we have a president of the United States who's so focused on hate and fear and division? And what has happened now, the end result is now we've got kids literally laying in their own snot, with three-week-old diapers that haven't been changed.",False,False,False,"[""'s abhorrent"", 'guantanamo', 'health care', 'end result', 'own snot', 'three-week-old diapers']",[],[],uncategorized,['healthcare']
229,0.0,0.0,ryan,RYAN,"We've got to tell this president that is not a sign of strength, Mr. President. That is a sign of weakness.",False,False,False,[],[],[],uncategorized,['misc']
230,0.125,0.21666666666666667,moderator,GUTHRIE,"Senator Booker -- a lot of people -- they asked the question, if you're president on day one, what will you do with the fact that you will have families here? There's been a lot of talk about what you'll do in the first 100 days about legislation. What will you actually do with these families? How will you care for them? Will they be detained or will they not be?",False,False,False,"['booker', ""'re president"", 'will']",[],[],uncategorized,['misc']
231,0.024999999999999994,0.44583333333333336,booker,BOOKER,"Well, this is a related and brief point, because what we're talking -- what Secretary Castro and I are talking about is that we have the power to better deal with this problem through the civil process than the criminal process.",False,False,False,"['brief point', 'castro', 'civil process', 'criminal process']",[],[],uncategorized,['misc']
232,0.06666666666666667,0.2291666666666667,booker,BOOKER,"I have been to some of the largest private prisons, which are repugnant to me that people are profiting off incarceration, and their immigration lockups. Our country has made so many mistakes by criminalizing things, whether it's immigration, whether it's mental illness, whether it's addiction. We know that this is not the way to deal with problems. There is a humane way that affirms human rights and human dignity and actually solves this problem.",False,False,False,"['private prisons', 'immigration lockups', ""'s immigration"", 'mental illness', ""'s addiction"", 'humane way', 'affirms human rights', 'human dignity']",[],[],uncategorized,"['immigration', 'criminal-justice']"
233,0.2589285714285714,0.464484126984127,booker,BOOKER,"Donald Trump isn't solving this problem. We've seen under his leadership a surge at our border. We solve this problem by making investments in the Northern Triangle to stop the reasons why people are being driven here in the first place, and we make sure we use our resources to provide health care to affirm the values and human dignity of the people that come here, because we cannot sacrifice our values, our ideals as a nation for border security. We can have both by doing this the right way.",False,False,False,"['triangle', 'health care', 'human dignity', 'border security', 'right way']",[],[],uncategorized,['healthcare']
234,0.14285714285714285,0.33035714285714285,moderator,GUTHRIE,"All right, Senator, thank you. Let me go to Governor Inslee on this. What would you do on day one? Same question I just asked Cory Booker. I have yet to hear an answer from anyone on this stage.",False,False,False,"['inslee', 'cory booker']",[],[],uncategorized,['misc']
235,0.0,0.0,inslee,INSLEE,There is no reason...,False,False,False,['reason ...'],[],[],uncategorized,['misc']
236,0.0,0.0,moderator,GUTHRIE,What will you do with the families that will be here?,False,False,False,[],[],[],uncategorized,['misc']
237,0.0,0.0,inslee,INSLEE,"There is no reason for the detention and separation of these children. They should be released, pending their hearings, and they should have a hearing and the law should be followed. That's what should happen.",False,False,False,[],[],[],uncategorized,['misc']
238,0.4,0.5,inslee,INSLEE,And we should do what we're doing in Washington state. I'm proud that we've passed a law that prevents local law enforcement from being turned into mini-ICE agents.,False,False,False,"['washington', 'local law enforcement', 'mini-ice agents']",[],[],uncategorized,['immigration']
239,0.45,0.7569444444444444,inslee,INSLEE,"I'm proud to have been the first governor to stand up against Donald Trump's heinous Muslim ban. I'm proud to be a person who's not only talked about Dreamers, but being one of the first to make sure that they get a college education, so that they can realize their dreams. These are some of the most inspirational people in our state.",False,False,False,"[""'s heinous"", 'muslim', 'dreamers', 'college education', 'inspirational people']",[],[],uncategorized,['education']
240,0.3375,0.6375,inslee,INSLEE,"And I'll leave you with this thought, if you want to know what I think. Donald Trump the other day tried to threaten me -- he thought it was a threat -- to tell me that he would send refugees into Washington state if we passed a law that I passed. And I told him that's not a threat at all. We welcome refugees into our state. We recognize diversity as a strength. This is how we've built America. That tradition is going to continue if I'm president of the United States.",False,False,False,"['washington', 'america', ""'m president""]",[],[],uncategorized,['immigration']
241,0.0,0.0,moderator,HOLT,We're going to switch to another topic now. We've got a lot to get to. Let's...,False,False,False,"[""'s ...""]",[],[],uncategorized,['misc']
242,0.0,0.1,delaney,DELANEY,My grandfather was actually separated from his family when he came to this country.,False,False,False,[],[],[],uncategorized,['misc']
243,-0.12328042328042328,0.5415343915343915,moderator,HOLT,"We're going to -- we're going to talk about Iran right now, because we're working against the clock. Tankers have been attacked. A U.S. drone has been shot down. There have been disturbing threats issued by both the U.S. and Iranian leadership.",False,False,False,"['iran', 'tankers', 'u.s.', 'disturbing threats', 'u.s.', 'iranian']",[],[],uncategorized,['misc']
244,0.1875,0.375,moderator,HOLT,"I'd like if you can, just for a moment, to put aside how you think we may have gotten here, but what I want to know is, how do you dial it back? So a show of hands. Who as president would sign on to the 2015 nuclear deal as it was originally negotiated? That's every -- well, Senator Booker, why not?",False,False,False,"['who', 'booker']",[],[],uncategorized,['misc']
